Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-12-02,105.57243347167969,107.41375374502545,105.29374814515457,106.49807121684131,24429100
2015-12-03,103.8903579711914,106.34877258855454,102.86519084428252,105.77149150560984,23236500
2015-12-04,105.68192291259766,107.22465508964942,103.62163333312164,104.3183466813093,21224700
2015-12-07,105.11460876464844,106.328887244579,104.16906803020117,105.98053053155141,15474900
2015-12-08,105.99046325683594,106.40849884731033,103.46237724772611,103.51214573985104,20401800
2015-12-09,104.10933685302734,105.94070966024962,103.06426678882461,105.68192715185387,23517300
2015-12-10,104.92548370361328,105.90088996469699,103.92022697805425,104.55722419580474,17454300
2015-12-11,101.6409683227539,103.85054815258275,101.43195432237574,103.66144458668202,26427700
2015-12-14,104.16905212402344,104.24867107941024,100.9840585067756,101.81016686695973,24648100
2015-12-15,104.0595703125,105.30370669790241,103.7908326008338,104.80605214374144,21764300
2015-12-16,106.2890625,106.58765068170165,103.70126029055568,104.87572536323658,22680500
2015-12-17,105.72174072265625,107.24456253014911,105.6321589491298,106.98578002103596,21675700
2015-12-18,103.55195617675781,106.08998973984755,103.48228484585587,105.58238758339294,35994200
2015-12-21,104.27852630615234,104.65674860679658,103.11401653477031,104.41787655990922,16138800
2015-12-22,105.01506042480469,105.1643583016415,104.31833953076807,104.72641988788165,14597100
2015-12-23,104.13919830322266,105.6122592525013,103.37281356452394,105.39329001469982,19599700
2015-12-24,104.52735137939453,104.82594712695068,104.0097940230499,104.24866606493163,6501800
2015-12-28,105.43309020996094,105.48285870096034,104.03965599163911,104.52735531028979,13069700
2015-12-29,106.75685119628906,107.23459528951273,105.75158692612298,105.92078764273947,17179900
2015-12-30,105.72174072265625,106.74690794764261,105.56248761132315,106.49808065638936,13115000
2015-12-31,104.16905212402344,105.67196336982657,104.1292388495272,105.50276264842182,18391100
2016-01-04,101.74049377441406,101.76039661451495,99.2820791704545,101.4717560746163,37912400
2016-01-05,102.24810791015625,103.22350658266241,101.19307509301349,102.40735341861189,23258200
2016-01-06,102.48697662353516,103.28321932702845,100.42668714291776,100.65560397764992,25096200
2016-01-07,97.4606704711914,100.9542077255745,96.84358365603742,100.02856990923732,45172900
2016-01-08,96.8734359741211,100.02856398069865,96.57484020837819,99.41146960851268,35402300
2016-01-11,97.05259704589844,98.13748037114962,94.9425389206533,97.45072222340211,29932400
2016-01-12,98.90387725830078,99.4911060373358,97.09241483048848,98.53561012313214,28395400
2016-01-13,94.99230194091797,100.10819005394875,94.76337750912455,100.10819005394875,33410600
2016-01-14,97.90855407714844,98.40620860263105,92.01631872429411,95.400371016297,48658600
2016-01-15,94.52449798583984,95.92787974261866,93.10120579642296,93.53914419119896,46132800
2016-01-19,94.81314086914062,96.9630044376266,93.47942281259763,96.07718000332194,30998300
2016-01-20,93.90740966796875,94.55436208516733,88.95077472897596,92.39454321579254,59051400
2016-01-21,93.71831512451172,95.53972513510021,92.18553809094936,94.46479700226963,30518900
2016-01-22,97.48057556152344,97.60996301066284,95.04206371342259,95.95775385541295,30495400
2016-01-25,96.55494689941406,99.01336182008964,96.47532034154126,98.25692470751103,32482000
2016-01-26,96.88338470458984,97.42085253290433,95.21127269686367,97.30142030012723,26877100
2016-01-27,94.0069351196289,97.39098735019795,93.78797351102013,97.33127123817785,58699400
2016-01-28,108.59817504882812,109.82240097295414,104.31834293891073,106.69713104844914,107475300
2016-01-29,111.68363189697266,112.3106738889601,108.3294375354014,108.47873541738099,62739500
2016-02-01,114.55012512207031,115.17717473932647,111.48457874617503,111.74335365482713,46132700
2016-02-02,114.07238006591797,117.03839702269603,112.6689905468366,114.2614912306865,59778600
2016-02-03,112.16139221191406,114.79895542376427,109.23518083743114,114.72928408597211,56919300
2016-02-04,109.97169494628906,111.41489762676332,108.73751384894986,111.2755549670769,38890200
2016-02-05,103.58181762695312,109.06597288853453,102.69599313635068,108.99630155535027,76894700
2016-02-08,99.28207397460938,102.19832968432456,97.00281542526292,99.93898156764251,71229700
2016-02-09,99.07306671142578,101.9196512870532,96.36582479947756,96.68432340125938,62709000
2016-02-10,100.52621459960938,102.76565997435316,99.76977759126417,101.07363761754449,45179400
2016-02-11,101.43195343017578,104.61693949402662,98.41616049626,99.13278425902787,43670600
2016-02-12,101.53147888183594,103.75101382327088,100.61578877959907,103.25335929550093,36176800
2016-02-16,101.13336181640625,103.44247870589781,99.76978556773693,103.31309125204399,45687200
2016-02-17,104.70651245117188,105.22407742653857,99.92903341089661,101.54142926478703,44073400
2016-02-18,102.9846420288086,105.50277303823471,102.5467035598279,105.30371423975608,29593500
2016-02-19,104.0794677734375,104.52735381158804,101.58123991447741,102.06894681974099,32404500
2016-02-22,106.6573257446289,107.74220900795376,104.84585591070758,104.99515379295013,35709700
2016-02-23,104.96528625488281,106.96585947158997,104.62688483972903,106.34876515773861,25319300
2016-02-24,106.37863159179688,106.44830292355773,102.25805261369823,103.72115817428214,34412400
2016-02-25,107.56305694580078,107.56305694580078,105.11459740701147,106.6075610960493,29906300
2016-02-26,107.41375732421875,108.93657904747779,106.65732786804679,108.19009721500917,26686200
2016-02-29,106.41844940185547,108.39912002017206,106.24924867373977,107.09525990792423,32779000
2016-03-01,109.30484771728516,109.30484771728516,107.0952602465562,107.32418468631174,26817300
2016-03-02,109.43423461914062,110.03142616554835,108.25976955473456,109.16550449814191,25670200
2016-03-03,109.06597137451172,109.78259513080523,108.03084901471061,109.73282663910486,21353100
2016-03-04,107.88155364990234,109.53377041474522,107.42371237127989,109.53377041474522,24938900
2016-03-07,105.23403930664062,107.56305906243948,104.22877494336377,107.56305906243948,31436400
2016-03-08,105.43309020996094,106.86633770236116,103.91026854608847,104.28848325942495,25617000
2016-03-09,107.00568389892578,107.00568389892578,104.99515525639502,106.19947836102118,20493300
2016-03-10,106.81656646728516,108.15028453702946,105.2738344092029,107.40380275284878,24854300
2016-03-11,108.89677429199219,108.90672191578018,107.41375823814018,107.97113650811116,20697600
2016-03-14,109.37451171875,109.812450133994,108.25976284067686,108.76737258620008,17249400
2016-03-15,110.1508560180664,110.3101091186264,108.32943854684189,108.59817625563542,17618500
2016-03-16,111.65377807617188,111.97227669279826,109.58353327129737,109.97170322301058,24744800
2016-03-17,110.49920654296875,112.1613784148703,110.21057360305355,111.6239106207567,24241200
2016-03-18,110.92720031738281,111.89265139556464,109.75273523159555,111.036684929977,36256900
2016-03-21,111.32532501220703,111.8428900138091,110.5091718268555,111.13622144058085,18448000
2016-03-22,111.72344970703125,112.35049172447277,110.6485140254692,110.83762518989383,19001100
2016-03-23,112.0120849609375,112.65903738273583,111.47461714560993,111.48457236263607,18562000
2016-03-24,112.51969909667969,112.55950477912174,111.15612286805757,111.60400893478729,17839100
2016-03-28,113.15668487548828,114.05245691830122,112.42015073354162,112.78841780451495,21351800
2016-03-29,115.59520721435547,115.77436316996757,113.10693427174645,113.29604544533879,29825300
2016-03-30,114.16194915771484,116.44120787650559,113.82354771331381,116.18243298147152,33235200
2016-03-31,113.56475830078125,114.47049315899613,113.2363044998722,114.16194219741254,21207500
2016-04-01,115.51557159423828,115.62505620261129,112.81828484731518,113.21641000561654,24760500
2016-04-04,112.02203369140625,114.01265173945536,111.08644077886949,113.53490006673728,48487900
2016-04-05,111.69358825683594,112.78842674654504,111.37508964903681,111.58410364850444,22962400
2016-04-06,113.17659759521484,113.27612698714924,111.8926479365253,111.94241642929542,20814600
2016-04-07,113.10693359375,114.35107005759677,112.53960766998011,113.25623148813288,20714500
2016-04-08,110.11104583740234,113.79369415848569,109.3844744280943,113.71406760596794,48497800
2016-04-11,108.4787368774414,110.38973612401085,108.25976766007156,110.18071453026268,39762300
2016-04-12,110.09114837646484,110.63857145977066,108.47874478040562,108.82710147268826,26248100
2016-04-13,109.99160766601562,112.1215684724733,106.02031900158923,111.70354048472491,88227400
2016-04-14,110.32006072998047,111.5144362465365,109.74278720359808,110.10109909920428,28473300
2016-04-15,109.12568664550781,110.44944954099839,108.68774822147049,110.27029360331089,20922800
2016-04-18,109.931884765625,110.29019664164313,108.68774841656358,109.22521623059079,21167200
2016-04-19,111.76325988769531,111.92250539521616,108.64794513456174,110.57883962728468,30210500
2016-04-20,111.89264678955078,112.73865800272976,111.03668035919866,111.90260200672394,21027900
2016-04-21,112.90786743164062,113.50505137660961,111.78316328178308,112.02204293465536,20875200
2016-04-22,110.04137420654297,111.22579449284123,108.49864962208996,110.68832665520014,38458200
2016-04-25,109.58352661132812,110.15085247501467,108.55835948866695,109.35460977864359,21017900
2016-04-26,108.24981689453125,109.98165255516317,107.64267775257538,109.97169733822463,22521500
2016-04-27,108.37920379638672,108.42897228722406,105.8113045787336,107.43366321932182,52213100
2016-04-28,116.18243408203125,120.22338658061187,115.68477953418217,119.01906348604982,87110100
2016-04-29,117.0284423828125,117.28721727385917,115.2965991319924,116.27200536269358,37140600
2016-05-02,118.01380920410156,118.1730623178802,116.02319084350704,117.27728253689139,28095200
2016-05-03,116.87914276123047,117.60572171336779,116.47106240330002,116.9687169313486,24117500
2016-05-04,117.50618743896484,117.74506708532535,116.02317903743693,116.06299231183034,23448400
2016-05-05,117.25736236572266,118.42187978112874,116.69999170098522,117.48628679937168,22056700
2016-05-06,118.92947387695312,119.07877175018481,116.56064111908248,116.61040960802812,26395600
2016-05-09,118.68065643310547,119.71577882120575,118.3422549798296,118.97925220425962,21138100
2016-05-10,119.93474578857422,119.93474578857422,118.44178214805255,119.0588765198329,23220000
2016-05-11,118.95934295654297,120.51203035098868,118.8598135630338,119.84517506151069,22038400
2016-05-12,119.71577453613281,120.27314518915725,118.3422507439202,119.41718636927214,22035500
2016-05-13,119.24797821044922,120.07408656769076,119.11859076400158,119.81530408118985,18124300
2016-05-16,118.11332702636719,119.04891999409722,116.79951934089377,118.81999556388037,31247800
2016-05-17,116.79952239990234,118.45173916545451,116.65022451485997,118.2626280048271,21328600
2016-05-18,117.0981216430664,117.71520844892216,116.18243905826968,116.25211039420843,21642300
2016-05-19,116.26205444335938,116.93886494035635,115.33641666943124,116.50093409660951,20544100
2016-05-20,116.79952239990234,117.43651962205102,116.40139723765796,116.41135245495568,18944800
2016-05-23,115.4260025024414,117.04835367146431,115.39614444313519,116.8691977220208,20441000
2016-05-24,117.14786529541016,117.17773094379183,115.57528285953289,115.69471507863966,20183600
2016-05-25,117.33699035644531,118.11333024717597,116.82938058419609,117.57586241660724,20019800
2016-05-26,118.90958404541016,119.19822460693858,117.36685184259423,117.6853504633142,18481300
2016-05-27,118.81999969482422,119.28779619495283,118.45174018131475,118.99915563969037,13493600
2016-05-31,118.25267791748047,119.5366276347749,117.56591976626247,118.89963038499248,23547600
2016-06-01,118.22281646728516,118.52141224175969,117.26732062001498,117.94413112769877,15029500
2016-06-02,118.37211608886719,118.87972587546882,117.6654475121033,118.13324402195127,13228300
2016-06-03,117.91426849365234,118.42187825312035,117.30712934442343,118.42187825312035,14135100
2016-06-06,118.2327651977539,118.86976239431777,117.80478199441204,118.06356447851785,12744700
2016-06-07,117.20760345458984,118.74038040221612,117.11802168560605,118.68065669169162,17103000
2016-06-08,117.83464813232422,118.04366213987991,116.71989916508781,117.20760610965716,14505600
2016-06-09,118.00384521484375,118.12328504129975,117.15783399319652,117.57586199538373,13859200
2016-06-10,116.07294464111328,117.55595300574623,115.71463277409244,116.98862714856413,18510800
2016-06-13,113.41547393798828,114.93830330716074,112.77847669322335,114.46055157678397,31718200
2016-06-14,114.40083312988281,114.4107807537254,113.04721211390378,113.53491145840026,17618500
2016-06-15,114.06242370605469,114.89848731606322,113.53491108709507,114.7591446466628,19819400
2016-06-16,113.8534164428711,113.96290106011168,112.41022116994543,113.33585901068447,19236300
2016-06-17,112.48983001708984,113.89321947900139,112.03198874689618,113.88326426189121,24644300
2016-06-20,112.83819580078125,114.18186157182424,112.22110142289517,113.23631336730818,20785400
2016-06-21,113.84345245361328,114.66956083146833,113.43537967010789,113.58467755426092,19166300
2016-06-22,113.37566375732422,114.20176454305575,113.07706798848237,114.1121903685667,14846300
2016-06-23,114.54016876220703,114.55011638543841,113.00739189435981,113.83350023889662,16176900
2016-06-24,111.55424499511719,113.14673802561305,110.47930935193033,110.48926456907255,40643100
2016-06-27,108.45883178710938,111.04663387935956,107.72230519327327,111.04663387935956,36130400
2016-06-28,112.17134094238281,112.22110943855643,110.03143229183202,110.1110512546609,26813800
2016-06-29,113.6244888305664,113.71406300331881,112.50973992125596,112.83819374189282,20968300
2016-06-30,113.7439193725586,114.63969905481473,113.13678023200752,114.132089302602,23192700
2016-07-01,113.65435028076172,114.58993568528344,113.27612795712412,113.66429790451625,14980000
2016-07-05,113.66429901123047,113.66429901123047,112.44007304018338,113.40552410618672,14207000
2016-07-06,116.15257263183594,116.242154402364,112.4400738230179,112.82824377689204,24337600
2016-07-07,115.30655670166016,116.42130561754922,114.81885737316121,116.08289657785197,16630200
2016-07-08,116.6900405883789,116.94882308908359,115.30656150145185,115.88384262086767,18142600
2016-07-11,117.31708526611328,118.14318604033565,116.94881816881978,117.15783216665479,17711600
2016-07-12,117.3768081665039,118.1631033049187,117.018496265616,118.07352153289365,15217700
2016-07-13,116.23219299316406,117.84459643432218,116.13266360401728,117.83464121732581,16207700
2016-07-14,116.73980712890625,117.08816380079114,116.15257080178094,116.94882113203718,14579700
2016-07-15,116.31182098388672,117.72515807066732,116.03313565337851,117.18769025028475,16646000
2016-07-18,118.81005096435547,119.04892302408331,116.34168103514818,116.76966425536375,20868400
2016-07-19,120.04423522949219,120.28310729538332,118.10338545611538,118.4318316991134,21541300
2016-07-20,121.34807586669922,121.6267611818484,119.99445497002719,120.68122063493433,20046500
2016-07-21,120.04423522949219,121.52724371257513,119.68592333385246,121.34808776475526,17801700
2016-07-22,120.43240356445312,120.44235878186646,118.75032872107835,119.3375650507702,18422400
2016-07-25,121.05944061279297,121.27840982527236,117.2275021752205,120.82056855990892,18487400
2016-07-26,120.6513671875,121.49737838183485,120.18357070765686,121.42770705038623,17612000
2016-07-27,122.76142120361328,124.41363796066167,120.94001131500963,121.84573865068822,52654200
2016-07-28,124.41363525390625,127.72801631953567,123.0500590778254,126.9218107994385,78955800
2016-07-29,123.35861206054688,125.24969327223741,123.12968762677491,124.06528060903437,35058800
2016-08-01,123.72687530517578,123.9956130222278,122.28368010662803,123.26903401740473,25006900
2016-08-02,122.51258850097656,124.21457367526183,121.4973766013731,123.47803950376341,23968400
2016-08-03,121.9353256225586,123.3387075699723,121.73625923716243,122.51259915619208,18525300
2016-08-04,123.77664184570312,124.20462506784904,121.93532150618454,122.36330472833045,21066000
2016-08-05,124.56292724609375,125.24968531657628,124.03541467253278,124.39372653261293,20184000
2016-08-08,124.67241668701172,124.86152024734643,123.96574815597896,124.66246147006602,15233900
2016-08-09,124.47335815429688,125.49852534969715,123.9458455270409,124.75204349748071,19621000
2016-08-10,124.29420471191406,124.89139628061206,123.95580324368436,124.4833158815755,10670100
2016-08-11,124.3141098022461,124.79185392433513,124.16481191649105,124.61269798015026,11729500
2016-08-12,124.29420471191406,124.4136445443749,123.59749133990806,124.11504876002591,12159000
2016-08-15,123.31880187988281,124.33401384433287,123.11973549908458,124.32406622049744,19295100
2016-08-16,122.72161865234375,123.33870545246216,122.20405365280557,122.92067744071626,14222400
2016-08-17,123.78660583496094,123.79655345939523,122.27373162424013,123.07993722619776,13794200
2016-08-18,123.32875061035156,123.67710726641778,123.06001290881079,123.42827999871254,12400800
2016-08-19,122.98039245605469,123.5775840030308,122.70170711738902,123.0202057320935,11688300
2016-08-22,123.567626953125,124.24443744853572,122.53250457228472,122.75147379044787,14386400
2016-08-23,123.78660583496094,124.50322206815841,123.66716599929147,123.92594851310542,13309500
2016-08-24,122.90077209472656,124.10509520513124,122.51259455618057,123.88612598622022,12243700
2016-08-25,123.30884552001953,123.78659723590307,122.52255040876477,122.54246084346313,10730800
2016-08-26,124.37381744384766,124.60274186555314,123.32874750198884,123.46809016090336,17504800
2016-08-29,125.9464111328125,126.13552228682272,123.7666818308399,123.7666818308399,15925900
2016-08-30,125.24969482421875,126.00613187443153,124.56293670160476,126.00613187443153,17804300
2016-08-31,125.52838897705078,125.62791837035255,124.51316942199729,125.01082398211207,14200600
2016-09-01,125.57814025878906,126.03598150779558,125.01081440745429,125.78715424679604,13536100
2016-09-02,125.91655731201172,126.26491398090442,125.4089475409933,126.2549587636201,12118800
2016-09-06,129.12144470214844,129.330466294569,125.87674251833137,126.0758012999819,26278400
2016-09-07,130.4352569580078,131.36088710535458,129.34041090362985,129.42998507520318,27990800
2016-09-08,129.65890502929688,130.4651028728466,129.2010562162931,130.30584979117486,15676600
2016-09-09,126.5037841796875,129.34041357552547,126.5037841796875,129.10154911306216,27100700
2016-09-12,128.08633422851562,128.1559979701886,125.16012295958609,125.36913696542305,21252800
2016-09-13,126.61327362060547,127.74793301585984,126.06585815481711,127.42942680413508,18016200
2016-09-14,127.17064666748047,128.19582146990967,126.29477734977674,126.29477734977674,15691100
2016-09-15,127.74794006347656,128.4944219527749,127.07112191982867,127.37967293105771,15077200
2016-09-16,128.4645538330078,128.57402325514204,127.59862458192188,127.59862458192188,24119200
2016-09-19,128.0465087890625,129.33046602436727,127.65833885013092,129.30060796654266,14958800
2016-09-20,128.03656005859375,128.56407265855017,127.42942090938958,128.04650768204544,11083800
2016-09-21,129.33045959472656,129.40012333045019,127.78772753923457,128.52426169911874,14068300
2016-09-22,129.46981811523438,130.11676299814684,128.95225309657684,129.88784614242263,15538300
2016-09-23,127.35974884033203,127.99675363702285,126.7028487968529,126.96162369000238,28326300
2016-09-26,126.71279907226562,127.55881788202487,126.20519689873703,126.77252278190872,15064900
2016-09-27,128.08633422851562,128.4048252524144,126.83224259988782,127.01139854683464,15637100
2016-09-28,128.62380981445312,128.86268950127322,127.79770131648252,128.60391456429517,12047600
2016-09-29,127.48914337158203,128.68351129533733,126.9516831214164,128.57402668307236,14532200
2016-09-30,127.66829681396484,127.9867878144065,126.8521360985133,127.42941717322542,18402900
2016-10-03,128.1659698486328,128.48446089506385,127.20051871031704,127.77779986838722,13156900
2016-10-04,127.58866882324219,128.67355203663664,126.95167164235629,128.56406743427135,14307500
2016-10-05,127.86734771728516,128.19580150788113,127.2303505683987,127.6483785235545,12386800
2016-10-06,128.13609313964844,128.45458413972864,127.47918551876873,127.82753457550609,11682700
2016-10-07,128.38491821289062,128.6436930952415,127.72801060321841,128.43467151499647,12804400
2016-10-10,129.62904357910156,130.08687719290208,128.5939137625615,129.07165780785186,15138700
2016-10-11,128.27545166015625,130.02719034521493,127.62849158243316,129.61910993749598,17537900
2016-10-12,128.44464111328125,129.0517802657233,127.85741239506015,128.40482024483933,11073000
2016-10-13,127.22042083740234,127.64840409444572,126.15544030386741,127.60859840907071,17139300
2016-10-14,127.28012084960938,128.34510124835293,126.98153268544903,127.88726758202819,13345300
2016-10-17,126.94172668457031,127.8673644743519,126.72275746214365,127.59862675824428,11351700
2016-10-18,127.9668960571289,128.7830416076219,127.40951021353966,128.07636547650688,13504000
2016-10-19,129.49966430664062,129.85797618099323,127.99675307135647,128.1360957343152,16752300
2016-10-20,129.3901824951172,130.0470901434847,128.89252794705905,129.45986142170688,13167500
2016-10-21,131.45046997070312,131.51018608213548,129.0915772586526,129.17120380296586,19088800
2016-10-24,132.65476989746094,132.7841649152655,131.53006597275035,132.09739933954694,17470200
2016-10-25,131.66944885253906,132.87377968033013,131.59978510511377,132.87377968033013,13336800
2016-10-26,130.42529296875,131.63957124091837,130.32577117474946,131.02248448159744,13084700
2016-10-27,129.08163452148438,131.1817372472019,128.66360653842543,131.12202113350932,16741400
2016-10-28,130.6741180419922,132.34624513758183,129.32049713116658,129.88783057757348,24545500
2016-10-31,130.3755340576172,131.50022292343533,130.266049457878,131.39073832369618,15669000
2016-11-01,128.89251708984375,131.32107350975275,128.04649835452437,130.79356094822288,22077800
2016-11-02,126.5734634399414,129.6191070247941,125.68763889933254,129.6191070247941,39640900
2016-11-03,119.43708801269531,122.70170053673209,118.93943347930907,121.42770614624023,63766300
2016-11-04,120.1835708618164,121.35803587460364,118.69060724862615,119.02900868935191,30545500
2016-11-07,121.57701873779297,122.63204404629339,120.78076835057341,122.25382928884765,23008900
2016-11-08,123.63728332519531,124.02545322183657,120.96985494179096,121.457554218206,19460800
2016-11-09,122.60218048095703,123.2292225070546,119.94470689285944,120.93006081775738,31916000
2016-11-10,120.23334503173828,123.5974871319865,114.72927920585383,123.34865985136916,67846700
2016-11-11,118.46168518066406,120.13380476450163,117.59577112766628,118.96929494547344,32840100
2016-11-14,114.54016876220703,118.57116591012743,113.01734711119673,118.57116591012743,51377000
2016-11-15,116.65022277832031,117.93417242080159,115.28665417946013,116.18243388277331,34681400
2016-11-16,115.79425811767578,117.3270350570537,113.67425244880941,113.94299016070872,32397900
2016-11-17,117.23746490478516,117.23746490478516,115.46581584462398,116.26205860312913,18597800
2016-11-18,116.4710693359375,118.57117217679405,116.29191339143202,117.83464555765188,22879300
2016-11-21,121.19879150390625,121.37794745413252,117.24742056845956,117.64553815242358,35415400
2016-11-22,120.90019989013672,122.40311878591494,120.33287399609681,121.82583767447616,26089200
2016-11-23,120.27314758300781,120.74094407336649,119.37737547099121,120.66132511678234,15672100
2016-11-25,119.81529998779297,120.57173698747259,119.5067566140944,120.44234954544538,8658600
2016-11-28,119.84516143798828,121.11915575473735,119.25792517390872,119.55652091409902,18101300
2016-11-29,120.30301666259766,121.52724263382805,119.835220158909,120.0044208876797,18891000
2016-11-30,117.864501953125,121.21869635819398,117.39670546053848,119.75559076431045,30188900
2016-12-01,114.56006622314453,117.89434990803123,113.46522782426302,117.82467858065527,43277000
2016-12-02,114.85867309570312,115.9336087596169,113.7638345907269,114.57003254185928,25070400
2016-12-05,116.87914276123047,117.01848542159564,114.5302127813528,115.40608201702031,20201500
2016-12-06,116.75970458984375,117.24741150161536,115.78430595351169,117.13792689640995,19131200
2016-12-07,117.3967056274414,117.3967056274414,116.02318179939691,116.45116501730732,21913700
2016-12-08,118.35220336914062,118.93943206663103,117.08815661693394,117.42656564429208,22442800
2016-12-09,119.11859130859375,119.37737379627777,118.39201233711363,118.66075004183318,17464700
2016-12-12,117.2175521850586,118.68065781222525,117.0981199500938,118.66075497093311,17805500
2016-12-13,119.74563598632812,120.9499590920824,117.05830444041113,117.30713171664812,29768000
2016-12-14,119.64610290527344,121.11916367636114,118.29248195679465,119.43708891091201,25913100
2016-12-15,120.0044174194336,121.92536427875329,119.06882443909585,119.5167180885282,20139600
2016-12-16,119.30770111083984,120.93005216336641,118.71050959317331,120.33286823930547,25324300
2016-12-19,118.68065643310547,119.79540537266097,117.95408503349275,119.28779559914126,15918100
2016-12-20,118.53135681152344,119.20816730176854,118.24272385553586,118.93943718655032,13684400
2016-12-21,118.4815902709961,118.64083577038548,117.92421963272514,118.36215045124999,10767600
2016-12-22,116.84928894042969,118.43182675206211,116.38149245212907,118.30243930377702,16258600
2016-12-23,116.71989440917969,117.00853495840681,115.75445096417202,116.45116429430246,10890000
2016-12-27,117.45642852783203,118.12328379958822,116.31182154887983,116.41135093974398,12051500
2016-12-28,116.37155151367188,117.69531459115855,116.10282136699739,117.63559846825459,12087400
2016-12-29,115.80421447753906,116.9786795417095,115.51557392179483,116.45116692361367,9934900
2016-12-30,114.51031494140625,116.28196392363971,114.23162201490157,116.05303948955519,18684100
2017-01-03,116.31182098388672,117.28721964066543,114.96815522973316,115.48571261587615,20663900
2017-01-04,118.13323974609375,119.09869079000872,116.73980548457541,116.99858797730452,19630900
2017-01-05,120.10394287109375,120.38262819389922,117.76496809057011,118.30243589609731,19492200
2017-01-06,122.83110046386719,123.29888936523909,119.46695082437914,120.41249903160812,28545300
2017-01-09,124.3141098022461,124.84162241745544,122.46283424353778,122.97044401766256,22880400
2017-01-10,123.76667785644531,124.91128477348919,123.69700652724813,124.23447432117149,17324600
2017-01-11,125.49852752685547,125.52839318009134,123.47805116011523,123.766691725879,18356500
2017-01-12,126.02603912353516,126.13552373041456,124.21457689190186,125.02077482109958,18653900
2017-01-13,127.73796844482422,128.66361382108568,126.7725249798576,126.89195721400286,24884300
2017-01-17,127.27017211914062,127.73796099828286,126.8023756463929,127.4393652431146,15294500
2017-01-18,127.31993865966797,127.82754083490693,126.2450030057399,127.8076455876352,13145900
2017-01-19,126.95167541503906,127.74792571161167,126.85213843276328,127.6284782954385,12195500
2017-01-20,126.44407653808594,127.87731656415872,126.18529403039805,127.49910941084134,19097200
2017-01-23,128.32518005371094,128.64368621854214,126.35447251724989,126.71278435908008,16593600
2017-01-24,128.7631378173828,129.29065044347382,127.77779149444896,128.77310062853948,15162700
2017-01-25,130.8632354736328,131.122025557981,129.16126542712087,129.39018226640374,18731300
2017-01-26,132.1571502685547,132.51546217694747,130.82343962678644,131.01255079888438,20020100
2017-01-27,131.55995178222656,132.32634405466032,130.46512086596164,132.0576063406775,19539500
2017-01-30,130.36557006835938,130.96276155011833,128.9920539598502,130.96276155011833,18956100
2017-01-31,129.70867919921875,130.04708062219171,128.91242894318023,129.55937373340566,19790500
2017-02-01,132.60504150390625,132.86383161775294,130.06699998655193,131.62964273267363,50139800
2017-02-02,130.22625732421875,134.85445440281532,129.78831882863918,132.5950981754645,54366400
2017-02-03,130.36557006835938,132.22680824708894,130.1466008708618,130.62436013115303,24804900
2017-02-06,131.4405059814453,131.4405059814453,129.68876758390036,130.3655704236756,17058500
2017-02-07,131.22154235839844,132.3761045088195,131.04239401809738,131.61967509330793,14596400
2017-02-08,133.5704803466797,133.80936000194623,131.81874176969404,131.97799487320506,22390600
2017-02-09,133.51077270507812,133.86908461711803,132.68466426378575,133.85913699272155,16470600
2017-02-10,133.56053161621094,134.30701344712006,133.05291425137725,133.47095744143266,15061900
2017-02-13,133.42117309570312,134.0681178640707,133.07280887445293,134.0681178640707,13526200
2017-02-14,133.2221221923828,133.60032930344067,131.92821739212593,133.47094945446256,14364900
2017-02-15,132.8140411376953,133.0728160214986,132.03770129907477,132.8239887607302,13226500
2017-02-16,133.21217346191406,133.2420315215426,132.3960278533798,132.44579634849816,12831100
2017-02-17,132.9036102294922,133.46098084236718,132.54529838018541,132.87375217431747,12276500
2017-02-21,133.0927276611328,133.28183881098462,132.2765669485536,132.873758454695,14759100
2017-02-22,135.4814453125,136.14830046634637,132.83393512793035,132.9732777692235,27360100
2017-02-23,134.7250518798828,135.48148139303447,133.69988463437988,135.25256453291973,18422500
2017-02-24,134.80467224121094,134.98382059640244,133.53067775803072,133.53067775803072,12625700
2017-02-27,135.77012634277344,136.5365034622091,134.38664721600492,134.62551169490953,14306700
2017-02-28,134.90420532226562,136.1682522871385,134.1179177189404,136.14834185027064,16112100
2017-03-01,136.77537536621094,136.83509148254814,135.66063402868514,135.82983475404447,16257000
2017-03-02,136.1184539794922,137.17349428145258,135.67056796493728,136.44690777342183,12294800
2017-03-03,136.52655029296875,136.68580339724545,135.44166699610605,135.98909005004975,11160600
2017-03-06,136.77537536621094,137.1834557441308,135.86964043586536,136.23791513196434,12748200
2017-03-07,136.65594482421875,137.7209176822353,136.34740142785145,136.38720711016484,13527100
2017-03-08,137.073974609375,137.34271232691555,136.40711931468792,136.50664111536852,10184500
2017-03-09,137.59153747558594,137.9199913058834,136.75546627700518,137.07397248355247,15535300
2017-03-10,138.13894653320312,138.83567506924624,137.57162823030205,138.258393955297,16314100
2017-03-13,138.94515991210938,139.0247712773555,138.01951452859424,138.0593353984293,10955500
2017-03-14,138.66647338867188,138.80581605748137,137.87022305809825,138.80581605748137,12944000
2017-03-15,139.06460571289062,139.44282807715913,137.84037962224974,138.63661485007938,19344800
2017-03-16,139.33331298828125,139.59208786202018,139.07452292733217,139.54231937435995,13612900
2017-03-17,139.1840057373047,139.68166023309357,139.0446630859722,139.68166023309357,20592800
